order_id,order_datetime,order_date,order_time,order_hour,order_dayofweek,day_name,is_weekend,is_holiday,kitchen_id,kitchen_name,zip_code,num_items,order_subtotal,net_payout,discount_applied,prep_time_min,delivery_time_min,total_delivery_time_min,avoidable_wait_min,confirmed_ready_time,dasher_arrival_time,pickup_time,delivery_time,order_status,rating,weather_condition,temperature_c,currency
6219,2025-12-17 22:04:14,2025-12-17,22:04:14,22,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.49,False,10,15,24.01,0.0,2025-12-17 22:14:14,2025-12-17 22:12:14,2025-12-17 22:13:14.542746,2025-12-17 22:28:14.542746,Completed,5.0,Snow,-2.0,USD
6220,2025-12-17 22:11:05,2025-12-17,22:11:05,22,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.62,True,16,22,50.39,12.39,2025-12-17 22:27:05,2025-12-17 22:36:05,2025-12-17 22:39:28.392311,2025-12-17 23:01:28.392311,Completed,5.0,Snow,-2.0,USD
6221,2025-12-17 22:54:23,2025-12-17,22:54:23,22,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.24,True,12,36,50.83,2.83,2025-12-17 23:06:23,2025-12-17 23:05:23,2025-12-17 23:09:12.526017,2025-12-17 23:45:12.526017,Completed,4.0,Snow,-2.0,USD
6222,2025-12-18 10:27:03,2025-12-18,10:27:03,10,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.91,False,25,24,60.3,11.3,2025-12-18 10:52:03,2025-12-18 11:01:03,2025-12-18 11:03:20.865355,2025-12-18 11:27:20.865355,Completed,5.0,Cloudy,2.0,USD
6223,2025-12-18 10:33:59,2025-12-18,10:33:59,10,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.48,14.55,False,20,37,59.08,2.08,2025-12-18 10:53:59,2025-12-18 10:53:59,2025-12-18 10:56:03.914958,2025-12-18 11:33:03.914958,Completed,5.0,Cloudy,2.0,USD
6224,2025-12-18 11:04:04,2025-12-18,11:04:04,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,13.7,False,15,26,40.34,0.0,2025-12-18 11:19:04,2025-12-18 11:14:04,2025-12-18 11:18:24.593005,2025-12-18 11:44:24.593005,Completed,5.0,Cloudy,2.0,USD
6225,2025-12-18 11:24:28,2025-12-18,11:24:28,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,14.98,12.18,False,13,37,62.68,12.68,2025-12-18 11:37:28,2025-12-18 11:46:28,2025-12-18 11:50:08.767644,2025-12-18 12:27:08.767644,Completed,5.0,Cloudy,2.0,USD
6226,2025-12-18 11:02:28,2025-12-18,11:02:28,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.33,False,10,44,55.27,1.27,2025-12-18 11:12:28,2025-12-18 11:10:28,2025-12-18 11:13:44.308150,2025-12-18 11:57:44.308150,Completed,3.0,Cloudy,2.0,USD
6227,2025-12-18 11:49:22,2025-12-18,11:49:22,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.88,False,17,20,36.7,0.0,2025-12-18 12:06:22,2025-12-18 12:05:22,2025-12-18 12:06:04.279630,2025-12-18 12:26:04.279630,Completed,4.0,Cloudy,2.0,USD
6228,2025-12-18 11:30:52,2025-12-18,11:30:52,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.48,15.07,False,26,15,46.14,5.14,2025-12-18 11:56:52,2025-12-18 12:00:52,2025-12-18 12:02:00.445042,2025-12-18 12:17:00.445042,Cancelled,,Cloudy,2.0,USD
6229,2025-12-18 11:14:15,2025-12-18,11:14:15,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.75,False,17,37,54.45,0.45,2025-12-18 11:31:15,2025-12-18 11:30:15,2025-12-18 11:31:41.761715,2025-12-18 12:08:41.761715,Completed,5.0,Cloudy,2.0,USD
6230,2025-12-18 11:07:26,2025-12-18,11:07:26,11,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.98,9.98,False,10,28,48.82,10.82,2025-12-18 11:17:26,2025-12-18 11:24:26,2025-12-18 11:28:15.435072,2025-12-18 11:56:15.435072,Completed,5.0,Cloudy,2.0,USD
6231,2025-12-18 12:19:58,2025-12-18,12:19:58,12,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,13.12,False,15,33,58.68,10.68,2025-12-18 12:34:58,2025-12-18 12:44:58,2025-12-18 12:45:38.710454,2025-12-18 13:18:38.710454,Completed,3.0,Cloudy,2.0,USD
6232,2025-12-18 12:45:37,2025-12-18,12:45:37,12,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,20.97,16.75,False,16,43,60.06,1.06,2025-12-18 13:01:37,2025-12-18 12:58:37,2025-12-18 13:02:40.787881,2025-12-18 13:45:40.787881,Completed,5.0,Cloudy,2.0,USD
6233,2025-12-18 12:08:15,2025-12-18,12:08:15,12,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.98,10.82,False,16,16,35.73,3.73,2025-12-18 12:24:15,2025-12-18 12:25:15,2025-12-18 12:27:58.574178,2025-12-18 12:43:58.574178,Completed,4.0,Cloudy,2.0,USD
6234,2025-12-18 12:25:00,2025-12-18,12:25:00,12,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,20.98,15.43,False,18,27,50.09,5.09,2025-12-18 12:43:00,2025-12-18 12:47:00,2025-12-18 12:48:05.161445,2025-12-18 13:15:05.161445,Completed,5.0,Cloudy,2.0,USD
6235,2025-12-18 13:21:51,2025-12-18,13:21:51,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,11.3,False,22,32,61.7,7.7,2025-12-18 13:43:51,2025-12-18 13:47:51,2025-12-18 13:51:33.040420,2025-12-18 14:23:33.040420,Completed,5.0,Cloudy,2.0,USD
6236,2025-12-18 13:51:17,2025-12-18,13:51:17,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.5,False,15,35,62.06,12.06,2025-12-18 14:06:17,2025-12-18 14:16:17,2025-12-18 14:18:20.527018,2025-12-18 14:53:20.527018,Completed,4.0,Cloudy,2.0,USD
6237,2025-12-18 13:44:29,2025-12-18,13:44:29,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.99,False,10,17,28.5,1.5,2025-12-18 13:54:29,2025-12-18 13:51:29,2025-12-18 13:55:59.022379,2025-12-18 14:12:59.022379,Completed,5.0,Cloudy,2.0,USD
6238,2025-12-18 13:19:17,2025-12-18,13:19:17,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,5.12,False,8,16,26.8,2.8,2025-12-18 13:27:17,2025-12-18 13:26:17,2025-12-18 13:30:04.990379,2025-12-18 13:46:04.990379,Completed,4.0,Cloudy,2.0,USD
6239,2025-12-18 13:10:17,2025-12-18,13:10:17,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,20.47,15.99,False,16,44,64.49,4.49,2025-12-18 13:26:17,2025-12-18 13:28:17,2025-12-18 13:30:46.221272,2025-12-18 14:14:46.221272,Completed,4.0,Cloudy,2.0,USD
6240,2025-12-18 13:03:18,2025-12-18,13:03:18,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.06,False,12,32,55.04,11.04,2025-12-18 13:15:18,2025-12-18 13:22:18,2025-12-18 13:26:20.170446,2025-12-18 13:58:20.170446,Completed,5.0,Cloudy,2.0,USD
6241,2025-12-18 13:04:26,2025-12-18,13:04:26,13,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.6,False,17,31,51.83,3.83,2025-12-18 13:21:26,2025-12-18 13:21:26,2025-12-18 13:25:15.753235,2025-12-18 13:56:15.753235,Completed,5.0,Cloudy,2.0,USD
6242,2025-12-18 14:28:29,2025-12-18,14:28:29,14,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.48,14.01,False,19,33,62.47,10.47,2025-12-18 14:47:29,2025-12-18 14:55:29,2025-12-18 14:57:57.301702,2025-12-18 15:30:57.301702,Completed,4.0,Cloudy,2.0,USD
6243,2025-12-18 15:29:57,2025-12-18,15:29:57,15,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,20.97,17.37,False,15,37,57.39,5.39,2025-12-18 15:44:57,2025-12-18 15:46:57,2025-12-18 15:50:20.399057,2025-12-18 16:27:20.399057,Completed,5.0,Cloudy,2.0,USD
6244,2025-12-18 16:57:33,2025-12-18,16:57:33,16,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.96,False,14,25,49.73,10.73,2025-12-18 17:11:33,2025-12-18 17:19:33,2025-12-18 17:22:16.787098,2025-12-18 17:47:16.787098,Completed,4.0,Cloudy,2.0,USD
6245,2025-12-18 16:21:17,2025-12-18,16:21:17,16,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,12.65,False,19,39,66.05,8.05,2025-12-18 16:40:17,2025-12-18 16:46:17,2025-12-18 16:48:19.750462,2025-12-18 17:27:19.750462,Completed,4.0,Cloudy,2.0,USD
6246,2025-12-18 17:46:29,2025-12-18,17:46:29,17,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,15.63,False,24,40,62.64,0.0,2025-12-18 18:10:29,2025-12-18 18:06:29,2025-12-18 18:09:07.570268,2025-12-18 18:49:07.570268,Completed,3.0,Cloudy,2.0,USD
6247,2025-12-18 18:40:23,2025-12-18,18:40:23,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.16,True,14,45,60.62,1.62,2025-12-18 18:54:23,2025-12-18 18:55:23,2025-12-18 18:56:00.236185,2025-12-18 19:41:00.236185,Completed,5.0,Cloudy,2.0,USD
6248,2025-12-18 18:59:16,2025-12-18,18:59:16,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,20.98,15.42,False,14,19,44.27,11.27,2025-12-18 19:13:16,2025-12-18 19:23:16,2025-12-18 19:24:32.463878,2025-12-18 19:43:32.463878,Completed,4.0,Cloudy,2.0,USD
6249,2025-12-18 18:36:40,2025-12-18,18:36:40,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.39,False,16,26,51.52,9.52,2025-12-18 18:52:40,2025-12-18 18:59:40,2025-12-18 19:02:10.905405,2025-12-18 19:28:10.905405,Completed,4.0,Cloudy,2.0,USD
6250,2025-12-18 18:50:41,2025-12-18,18:50:41,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.9,False,25,20,54.33,9.33,2025-12-18 19:15:41,2025-12-18 19:20:41,2025-12-18 19:25:00.842535,2025-12-18 19:45:00.842535,Completed,4.0,Cloudy,2.0,USD
6251,2025-12-18 18:22:27,2025-12-18,18:22:27,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,11.38,False,20,19,47.89,8.89,2025-12-18 18:42:27,2025-12-18 18:49:27,2025-12-18 18:51:20.169207,2025-12-18 19:10:20.169207,Completed,5.0,Cloudy,2.0,USD
6252,2025-12-18 18:28:19,2025-12-18,18:28:19,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.15,False,18,31,52.02,3.02,2025-12-18 18:46:19,2025-12-18 18:45:19,2025-12-18 18:49:20.169187,2025-12-18 19:20:20.169187,Completed,5.0,Cloudy,2.0,USD
6253,2025-12-18 18:00:26,2025-12-18,18:00:26,18,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.67,False,16,43,66.69,7.69,2025-12-18 18:16:26,2025-12-18 18:23:26,2025-12-18 18:24:07.330008,2025-12-18 19:07:07.330008,Completed,5.0,Cloudy,2.0,USD
6254,2025-12-18 19:53:56,2025-12-18,19:53:56,19,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.48,14.41,False,23,18,46.81,5.81,2025-12-18 20:16:56,2025-12-18 20:19:56,2025-12-18 20:22:44.657945,2025-12-18 20:40:44.657945,Completed,5.0,Cloudy,2.0,USD
6255,2025-12-18 19:14:28,2025-12-18,19:14:28,19,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,17.47,12.79,True,11,26,33.75,0.0,2025-12-18 19:25:28,2025-12-18 19:21:28,2025-12-18 19:22:12.835328,2025-12-18 19:48:12.835328,Completed,4.0,Cloudy,2.0,USD
6256,2025-12-18 19:36:21,2025-12-18,19:36:21,19,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,15.22,False,17,38,60.05,5.05,2025-12-18 19:53:21,2025-12-18 19:54:21,2025-12-18 19:58:24.089277,2025-12-18 20:36:24.089277,Completed,4.0,Cloudy,2.0,USD
6257,2025-12-18 19:22:02,2025-12-18,19:22:02,19,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.9,False,13,43,67.6,11.6,2025-12-18 19:35:02,2025-12-18 19:42:02,2025-12-18 19:46:37.808137,2025-12-18 20:29:37.808137,Completed,4.0,Cloudy,2.0,USD
6258,2025-12-18 19:58:34,2025-12-18,19:58:34,19,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,9.48,7.39,False,9,23,38.51,6.51,2025-12-18 20:07:34,2025-12-18 20:10:34,2025-12-18 20:14:04.749330,2025-12-18 20:37:04.749330,Completed,5.0,Cloudy,2.0,USD
6259,2025-12-18 20:16:04,2025-12-18,20:16:04,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.18,True,14,43,56.1,0.0,2025-12-18 20:30:04,2025-12-18 20:25:04,2025-12-18 20:29:10.103244,2025-12-18 21:12:10.103244,Completed,5.0,Cloudy,2.0,USD
6260,2025-12-18 20:36:24,2025-12-18,20:36:24,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,25.97,20.32,False,17,27,41.84,0.0,2025-12-18 20:53:24,2025-12-18 20:49:24,2025-12-18 20:51:14.318488,2025-12-18 21:18:14.318488,Completed,5.0,Cloudy,2.0,USD
6261,2025-12-18 20:11:06,2025-12-18,20:11:06,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.62,False,20,26,47.63,1.63,2025-12-18 20:31:06,2025-12-18 20:29:06,2025-12-18 20:32:44.062180,2025-12-18 20:58:44.062180,Completed,5.0,Cloudy,2.0,USD
6262,2025-12-18 20:30:37,2025-12-18,20:30:37,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,27.98,21.57,True,26,20,54.62,8.62,2025-12-18 20:56:37,2025-12-18 21:04:37,2025-12-18 21:05:14.414917,2025-12-18 21:25:14.414917,Completed,5.0,Cloudy,2.0,USD
6263,2025-12-18 20:17:43,2025-12-18,20:17:43,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,15.97,True,26,21,54.54,7.54,2025-12-18 20:43:43,2025-12-18 20:46:43,2025-12-18 20:51:15.682379,2025-12-18 21:12:15.682379,Completed,5.0,Cloudy,2.0,USD
6264,2025-12-18 20:18:13,2025-12-18,20:18:13,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,3,29.97,21.97,False,18,40,58.69,0.69,2025-12-18 20:36:13,2025-12-18 20:32:13,2025-12-18 20:36:54.577977,2025-12-18 21:16:54.577977,Completed,4.0,Cloudy,2.0,USD
6265,2025-12-18 20:16:39,2025-12-18,20:16:39,20,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,15.23,False,18,42,69.61,9.61,2025-12-18 20:34:39,2025-12-18 20:39:39,2025-12-18 20:44:15.384430,2025-12-18 21:26:15.384430,Completed,4.0,Cloudy,2.0,USD
6266,2025-12-18 21:18:10,2025-12-18,21:18:10,21,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.49,False,9,38,54.65,7.65,2025-12-18 21:27:10,2025-12-18 21:34:10,2025-12-18 21:34:48.904154,2025-12-18 22:12:48.904154,Completed,5.0,Cloudy,2.0,USD
6267,2025-12-18 21:41:30,2025-12-18,21:41:30,21,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.37,False,19,42,74.8,13.8,2025-12-18 22:00:30,2025-12-18 22:09:30,2025-12-18 22:14:17.963146,2025-12-18 22:56:17.963146,Completed,5.0,Cloudy,2.0,USD
6268,2025-12-18 22:07:06,2025-12-18,22:07:06,22,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.55,False,20,40,61.65,1.65,2025-12-18 22:27:06,2025-12-18 22:28:06,2025-12-18 22:28:44.933216,2025-12-18 23:08:44.933216,Completed,5.0,Cloudy,2.0,USD
6269,2025-12-18 22:13:33,2025-12-18,22:13:33,22,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.66,False,15,26,42.17,1.17,2025-12-18 22:28:33,2025-12-18 22:28:33,2025-12-18 22:29:42.945388,2025-12-18 22:55:42.945388,Completed,5.0,Cloudy,2.0,USD
6270,2025-12-18 22:50:33,2025-12-18,22:50:33,22,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.48,8.64,False,16,15,41.44,10.44,2025-12-18 23:06:33,2025-12-18 23:13:33,2025-12-18 23:16:59.306264,2025-12-18 23:31:59.306264,Completed,4.0,Cloudy,2.0,USD
6271,2025-12-18 22:39:25,2025-12-18,22:39:25,22,3,Thursday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.84,False,18,23,49.66,8.66,2025-12-18 22:57:25,2025-12-18 23:05:25,2025-12-18 23:06:04.353718,2025-12-18 23:29:04.353718,Completed,5.0,Cloudy,2.0,USD
6272,2025-12-19 11:25:46,2025-12-19,11:25:46,11,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.48,9.38,True,15,26,49.34,8.34,2025-12-19 11:40:46,2025-12-19 11:45:46,2025-12-19 11:49:06.370296,2025-12-19 12:15:06.370296,Completed,4.0,Cloudy,2.0,USD
6273,2025-12-19 11:37:36,2025-12-19,11:37:36,11,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.33,True,17,16,33.04,0.04,2025-12-19 11:54:36,2025-12-19 11:53:36,2025-12-19 11:54:38.607073,2025-12-19 12:10:38.607073,Completed,5.0,Cloudy,2.0,USD
6274,2025-12-19 12:24:39,2025-12-19,12:24:39,12,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.48,9.63,True,18,38,53.9,0.0,2025-12-19 12:42:39,2025-12-19 12:38:39,2025-12-19 12:40:33.204899,2025-12-19 13:18:33.204899,Completed,5.0,Cloudy,2.0,USD
6275,2025-12-19 12:39:54,2025-12-19,12:39:54,12,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.64,False,15,36,58.69,7.69,2025-12-19 12:54:54,2025-12-19 13:00:54,2025-12-19 13:02:35.155167,2025-12-19 13:38:35.155167,Completed,4.0,Cloudy,2.0,USD
6276,2025-12-19 13:16:12,2025-12-19,13:16:12,13,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.28,False,21,29,47.25,0.0,2025-12-19 13:37:12,2025-12-19 13:33:12,2025-12-19 13:34:27.078395,2025-12-19 14:03:27.078395,Completed,5.0,Cloudy,2.0,USD
6277,2025-12-19 13:21:00,2025-12-19,13:21:00,13,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.23,False,11,25,48.0,12.0,2025-12-19 13:32:00,2025-12-19 13:40:00,2025-12-19 13:44:00.199294,2025-12-19 14:09:00.199294,Completed,4.0,Cloudy,2.0,USD
6278,2025-12-19 13:11:48,2025-12-19,13:11:48,13,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,3,30.97,26.69,True,22,27,55.97,6.97,2025-12-19 13:33:48,2025-12-19 13:36:48,2025-12-19 13:40:46.337843,2025-12-19 14:07:46.337843,Cancelled,,Cloudy,2.0,USD
6279,2025-12-19 13:34:48,2025-12-19,13:34:48,13,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,23.98,21.16,False,19,42,58.88,0.0,2025-12-19 13:53:48,2025-12-19 13:50:48,2025-12-19 13:51:40.957467,2025-12-19 14:33:40.957467,Completed,4.0,Cloudy,2.0,USD
6280,2025-12-19 13:25:46,2025-12-19,13:25:46,13,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.48,8.2,True,11,20,34.53,3.53,2025-12-19 13:36:46,2025-12-19 13:36:46,2025-12-19 13:40:17.787697,2025-12-19 14:00:17.787697,Completed,5.0,Cloudy,2.0,USD
6281,2025-12-19 14:52:31,2025-12-19,14:52:31,14,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,13.2,False,18,25,42.31,0.0,2025-12-19 15:10:31,2025-12-19 15:08:31,2025-12-19 15:09:49.520532,2025-12-19 15:34:49.520532,Completed,4.0,Cloudy,2.0,USD
6282,2025-12-19 14:50:37,2025-12-19,14:50:37,14,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,28.98,21.04,False,20,27,55.75,8.75,2025-12-19 15:10:37,2025-12-19 15:14:37,2025-12-19 15:19:21.915952,2025-12-19 15:46:21.915952,Completed,5.0,Cloudy,2.0,USD
6283,2025-12-19 14:09:59,2025-12-19,14:09:59,14,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,11.15,False,20,22,45.82,3.82,2025-12-19 14:29:59,2025-12-19 14:32:59,2025-12-19 14:33:48.086019,2025-12-19 14:55:48.086019,Completed,5.0,Cloudy,2.0,USD
6284,2025-12-19 15:59:24,2025-12-19,15:59:24,15,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,3,21.47,15.72,False,14,30,53.18,9.18,2025-12-19 16:13:24,2025-12-19 16:20:24,2025-12-19 16:22:35.079027,2025-12-19 16:52:35.079027,Completed,5.0,Cloudy,2.0,USD
6285,2025-12-19 18:58:59,2025-12-19,18:58:59,18,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.43,False,19,41,64.46,4.46,2025-12-19 19:17:59,2025-12-19 19:19:59,2025-12-19 19:22:26.719322,2025-12-19 20:03:26.719322,Completed,4.0,Cloudy,2.0,USD
6286,2025-12-19 18:42:18,2025-12-19,18:42:18,18,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.94,False,14,31,49.8,4.8,2025-12-19 18:56:18,2025-12-19 18:57:18,2025-12-19 19:01:05.931348,2025-12-19 19:32:05.931348,Completed,4.0,Cloudy,2.0,USD
6287,2025-12-19 18:54:40,2025-12-19,18:54:40,18,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.46,False,10,26,40.33,4.33,2025-12-19 19:04:40,2025-12-19 19:04:40,2025-12-19 19:09:00.012865,2025-12-19 19:35:00.012865,Completed,5.0,Cloudy,2.0,USD
6288,2025-12-19 18:01:34,2025-12-19,18:01:34,18,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,28.98,20.43,True,20,30,58.38,8.38,2025-12-19 18:21:34,2025-12-19 18:27:34,2025-12-19 18:29:56.611534,2025-12-19 18:59:56.611534,Completed,4.0,Cloudy,2.0,USD
6289,2025-12-19 18:09:31,2025-12-19,18:09:31,18,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.21,False,10,15,29.61,4.61,2025-12-19 18:19:31,2025-12-19 18:20:31,2025-12-19 18:24:07.819366,2025-12-19 18:39:07.819366,Completed,5.0,Cloudy,2.0,USD
6290,2025-12-19 19:00:39,2025-12-19,19:00:39,19,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,3,31.97,27.51,False,18,32,47.56,0.0,2025-12-19 19:18:39,2025-12-19 19:14:39,2025-12-19 19:16:12.412860,2025-12-19 19:48:12.412860,Completed,5.0,Cloudy,2.0,USD
6291,2025-12-19 19:43:07,2025-12-19,19:43:07,19,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.99,False,15,40,66.8,11.8,2025-12-19 19:58:07,2025-12-19 20:08:07,2025-12-19 20:09:54.944682,2025-12-19 20:49:54.944682,Completed,5.0,Cloudy,2.0,USD
6292,2025-12-19 19:37:11,2025-12-19,19:37:11,19,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.48,11.11,False,17,19,48.95,12.95,2025-12-19 19:54:11,2025-12-19 20:02:11,2025-12-19 20:07:08.127432,2025-12-19 20:26:08.127432,Completed,4.0,Cloudy,2.0,USD
6293,2025-12-19 19:20:16,2025-12-19,19:20:16,19,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.49,False,15,30,56.84,11.84,2025-12-19 19:35:16,2025-12-19 19:43:16,2025-12-19 19:47:06.185299,2025-12-19 20:17:06.185299,Completed,3.0,Cloudy,2.0,USD
6294,2025-12-19 20:15:25,2025-12-19,20:15:25,20,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.86,True,23,33,58.14,2.14,2025-12-19 20:38:25,2025-12-19 20:39:25,2025-12-19 20:40:33.153502,2025-12-19 21:13:33.153502,Completed,5.0,Cloudy,2.0,USD
6295,2025-12-19 20:58:32,2025-12-19,20:58:32,20,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.34,False,17,40,66.25,9.25,2025-12-19 21:15:32,2025-12-19 21:21:32,2025-12-19 21:24:47.163915,2025-12-19 22:04:47.163915,Completed,5.0,Cloudy,2.0,USD
6296,2025-12-19 20:04:42,2025-12-19,20:04:42,20,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,9.97,True,21,15,34.2,0.0,2025-12-19 20:25:42,2025-12-19 20:20:42,2025-12-19 20:23:53.945701,2025-12-19 20:38:53.945701,Completed,5.0,Cloudy,2.0,USD
6297,2025-12-19 20:13:14,2025-12-19,20:13:14,20,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.97,False,20,38,60.47,2.47,2025-12-19 20:33:14,2025-12-19 20:33:14,2025-12-19 20:35:42.149687,2025-12-19 21:13:42.149687,Cancelled,,Cloudy,2.0,USD
6298,2025-12-19 20:08:11,2025-12-19,20:08:11,20,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.88,False,23,26,53.11,4.11,2025-12-19 20:31:11,2025-12-19 20:34:11,2025-12-19 20:35:17.743147,2025-12-19 21:01:17.743147,Completed,5.0,Cloudy,2.0,USD
6299,2025-12-19 21:45:45,2025-12-19,21:45:45,21,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.43,False,8,20,32.53,4.53,2025-12-19 21:53:45,2025-12-19 21:53:45,2025-12-19 21:58:16.825748,2025-12-19 22:18:16.825748,Completed,3.0,Cloudy,2.0,USD
6300,2025-12-19 21:09:20,2025-12-19,21:09:20,21,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.31,False,5,39,44.27,0.27,2025-12-19 21:14:20,2025-12-19 21:12:20,2025-12-19 21:14:35.934910,2025-12-19 21:53:35.934910,Completed,5.0,Cloudy,2.0,USD
6301,2025-12-19 21:36:59,2025-12-19,21:36:59,21,4,Friday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.78,False,17,23,46.93,6.93,2025-12-19 21:53:59,2025-12-19 21:59:59,2025-12-19 22:00:55.082715,2025-12-19 22:23:55.082715,Completed,5.0,Cloudy,2.0,USD
